Egap,Id
5.1095,13363
1.2333,11809
2.2556,660
1.5578,328
5.6472,12363
2.7347,4794
2.9664,12229
3.2866,9042
1.6042,5452
1.422,3019
1.31,3954
2.2765,2603
2.8353,3150
4.0207,8211
4.1873,11857
1.3625,6162
1.8249,13699
2.5936,9097
6.5574,13032
1.8927,2510
0.7981,13110
0.3568,2479
1.996,13369
2.6562,7332
2.4338,6672
2.7796,9587
2.9804,4851
0.7767,2191
2.3827,12271
3.1895,1911
2.1913,5634
1.7837,12015
1.146,9458
1.7613,5287
1.4403,12463
1.2425,4839
2.3729,12780
3.2156,3279
3.46,385
0.7967,9573
1.83,4295
4.4771,7919
2.705,7723
3.0479,7824
0.4117,8932
4.8356,9124
5.4670000000000005,3856
1.3497,5712
6.8453,234
0.6906,13775
1.0069,6833
4.1813,12644
3.4903,11430
1.1226,8259
0.3306,9701
1.8178,586
1.7569,8974
1.2139,13689
5.2161,1835
1.6923,3582
4.5538,448
2.9612,1909
3.1341,10378
0.1809,3180
1.5404,6759
1.5754,1353
0.6679,9227
0.8859,269
3.7683,5057
0.2945,3869
4.3401,7626
5.5548,6073
1.6575,11369
2.6781,7236
7.4855,5423
3.5175,6664
5.4832,229
2.5899,11000
5.2084,1730
1.8882,12891
4.2591,6304
3.2641,2759
2.6209,4053
3.7686,10731
0.6155,10838
0.2617,13721
1.3980000000000001,2909
3.7081,5946
7.0271,11890
1.5804,5203
1.3182,13817
2.154,13139
4.9671,858
2.7735,501
0.6886,1175
3.3082,7374
0.9986,3785
0.9769,11213
1.7112,3628
3.2051,2745
3.9125,3177
2.1246,10613
2.2081,8339
2.8891,8929
5.1561,11599
1.7152,6705
1.1225,8760
5.2096,9406
1.9718,801
1.8846,13379
0.7199,2453
3.1975,386
1.554,10974
0.6506,6534
2.3358,11905
1.0783,6454
1.5064,8718
0.3998,8781
2.6107,6417
1.3267,13730
1.0689,2654
1.9686,2770
1.0599,7404
1.1596,13668
1.8976,6200
3.3579,13705
2.1943,4096
2.9534,5223
1.2921,7017
4.862,12287
1.4349,142
1.6340000000000001,5800
2.8047,2678
0.6313,11639
5.5885,10395
3.9033,1541
3.0405,13128
4.3609,1676
0.8365,12398
1.1615,12056
1.8789,10679
4.9265,7227
2.0780000000000003,3769
2.7883,12874
3.2656,10330
1.7334,10787
1.9280000000000002,3615
0.626,7905
1.7115,824
3.5527,7940
4.8308,12449
4.5133,2385
1.5789,13527
3.3688,11017
0.2779,10180
3.8069,2649
5.1002,5517
2.2387,1093
1.2728,3203
0.5904,6599
2.5304,549
3.3165,4596
0.5348,1774
1.86,11820
2.4026,10117
1.1107,7389
2.9927,4739
3.2594,12741
0.2213,5528
1.7708,12915
4.0912,10719
1.0691,13258
2.044,4027
1.1741,6268
0.4947,11825
1.0296,3154
0.1067,8126
1.7648,12487
2.6438,12223
4.2468,12079
0.6525,5146
2.6068,13050
0.7303,3849
1.3881,157
2.1888,13583
1.6124,13290
4.0561,8416
4.6943,12839
2.4312,12198
4.9234,10190
1.3813,10805
1.5594,9711
4.3251,7078
1.3155,10565
1.359,6471
1.1564,3414
0.2557,13041
1.704,12416
6.9792,11952
3.6022,8720
3.0723,3145
6.9395,7091
5.3707,7858
1.5784,2029
5.2355,7642
0.8331,499
5.2619,1629
1.2836,6598
2.9479,12680
2.4963,5265
4.7946,1840
1.1918,11388
1.4405,6492
2.674,312
2.9892,3114
4.1404,12461
0.7715,1892
0.8895,13545
2.9528,5798
2.3463,7935
2.8977,223
4.8228,4158
4.8668,9466
2.0019,12984
4.506,7528
3.3407,7767
3.6391,9193
0.5022,2903
4.5879,13222
1.9808,9815
2.6579,10499
2.5509,5741
3.6988,3252
0.3779,6848
0.7722,2709
0.9570000000000001,10151
3.9368,2650
4.992,9982
6.0414,5263
1.3909,3559
5.2671,8081
2.1606,10161
1.8302,2506
5.3953,13438
3.594,3309
2.9502,7401
3.6662,943
0.8399,8822
1.0338,693
1.1042,8901
2.2001,12225
3.2769999999999997,1358
5.0212,5191
4.378,3307
3.7221,898
1.4935,109
0.2669,912
2.2797,7798
2.4459,11642
0.8887,6668
3.2588,1325
3.438,4717
1.4857,2927
3.8181,7102
3.5538,2669
2.0054,12379
5.2393,429
2.8179,11530
1.6682,2900
3.7948,4624
6.0316,2606
3.6553,906
0.5691,10271
4.4359,4234
2.8341,11688
4.4924,938
0.1823,7213
5.6008,13117
7.3145,10761
1.4072,3360
3.5365,6058
1.8558,1033
2.1667,2160
3.2206,12576
3.1805,8030
3.3145,1035
4.3516,5855
1.8937,3899
2.0982,8386
1.7509,11577
3.003,275
1.4003,5253
1.9587,13495
1.5175,3916
4.0629,13209
0.9862,6371
1.1091,11531
3.1727,10027
3.6335,3061
1.4699,5229
4.437,7209
0.3979,11774
2.1054,788
1.7089,1539
3.9619,8066
3.7411,8972
5.2127,12004
3.4902,12419
1.4118,8522
6.0049,12185
3.3160000000000003,11653
4.1767,58
4.3859,2475
3.1952,6548
1.8693,10310
0.637,3137
4.7675,2369
2.4899,10853
2.5083,7219
1.8415,10185
4.923,534
4.9663,10053
4.9123,5967
2.8423,6332
0.3266,3363
0.2179,12227
1.0981,12314
3.8929,3357
4.9376,13231
3.2313,4806
0.185,6467
0.4867,8834
3.1405,7379
5.6934,2402
1.7536,8321
2.0504,1484
6.4675,11915
3.4432,4986
2.5107,10790
1.3135,3698
1.5315,11743
3.8636,9480
5.5652,3712
2.7739,7529
2.5287,2224
5.4596,3705
1.9525,9228
2.9885,6809
3.5024,8966
3.1506,3832
1.8879,8230
0.1939,9923
2.517,10232
1.5225,6736
3.3742,9364
1.4783,9025
1.5597,11117
3.8115,9687
3.7613,1776
1.4768,12952
1.9786,1483
3.8788,6674
4.7443,13100
1.1004,5359
3.3053,9896
2.9787,10973
0.496,205
0.7347,7338
1.2061,2163
2.0066,11472
0.877,735
2.9132,7756
2.1877,11875
5.7267,1432
4.5922,8645
2.3068,2042
1.5748,2844
2.0691,13286
2.7246,6474
2.3591,3037
2.7211,11410
3.3069,8797
3.4312,4287
3.585,7439
3.9555,565
2.1663,11900
1.4632,11244
2.7057,13122
2.1561,3507
2.2525,6286
0.9157,13381
4.3601,12777
0.2853,6710
2.7137,9479
3.0995,2954
1.1798,9469
4.0312,5148
0.8432,12136
5.1588,44
3.4526,10230
1.811,1969
2.5721,9705
2.0695,5681
3.3138,8498
0.7974,4199
0.9169,8841
1.3027,5818
3.9684,6725
3.8367,5254
1.8628,675
1.409,3367
6.6965,13698
0.8258,9814
2.286,3147
0.4817,3318
1.7285,8938
2.6817,1023
0.4577,9984
0.9057,12320
7.0341,11818
4.096,8157
3.5076,6147
1.7143,1531
3.5976,12388
0.5356,9440
0.1305,10792
2.2547,6251
6.4424,11158
3.7153,3817
3.7068,13432
3.8438,182
5.0955,10450
0.7405,11169
0.9914,5915
0.8867,11936
1.4269999999999998,11914
3.8994,8538
0.7826,1100
1.7361,2847
1.4742,11641
2.3888,10460
2.1636,2178
3.4316,10051
1.3733,2675
3.3337,3422
2.653,2149
4.0077,12230
1.3818,3102
1.052,3963
2.8004,7106
0.7136,4485
2.7861,10681
2.8268,2130
2.7276,12793
4.8995,1983
2.4133,4810
1.3976,8951
1.0067,3538
1.3333,5701
1.4202,2802
1.9766,13535
2.6726,13693
2.1205,311
3.3888,1342
1.8546,7459
2.9188,6391
0.3711,10164
5.6419,11869
0.6669,8008
1.2229,8992
5.8491,2521
3.5846,1311
2.9534,12436
1.9741,9471
3.2937,7409
5.9103,6904
3.7072,8424
2.3393,5001
2.59,2763
1.7787,12628
2.6259,9715
1.3687,2103
1.2859,3608
2.1606,436
3.4733,4116
5.5179,11154
4.7793,766
3.1643,4738
1.9241,10754
2.029,9051
3.4318,12532
1.9114,10953
1.2287,7530
4.5092,11594
2.8481,7969
1.7967,13608
1.2116,9721
1.7329,5832
1.0815,11981
1.8151,8783
2.1566,3481
0.2066,4802
0.5794,13536
5.0615,4494
3.7057,7324
2.1463,4953
4.9653,5578
1.5561,5732
3.0096,1260
1.4148,3006
2.1723,7647
3.1082,6540
4.0317,3134
1.4814,10353
5.4317,9535
1.8652,8236
0.39299999999999996,13157
4.3192,5387
1.1584,6171
4.9024,12837
1.2005,9308
1.0215,11056
3.5814,11837
1.2958,12683
2.2614,6269
4.8317,4275
4.8042,13428
2.5834,4123
1.8146,3729
4.3381,12038
1.6244,12236
1.2576,13736
2.4322,3303
5.3988,1286
0.7621,8980
1.9765,13626
1.0376,10956
3.1027,5916
3.6018,10779
2.1733,2708
4.4204,7777
3.056,191
4.9624,4985
4.7572,1225
2.5724,6751
1.3348,10260
1.3373,9950
3.3941,7561
1.5646,2010
1.4451,9671
2.1778,5021
2.5093,1988
0.8752,1613
1.4395,2065
2.2802,4311
0.1743,9372
2.8736,4620
7.3873,9041
0.6813,8529
5.3545,12704
6.4054,8013
4.2706,11164
5.1227,4458
1.2836,3174
1.4144,2058
1.9929,5345
1.6569999999999998,5441
2.015,3851
3.4681,2777
1.0059,11853
6.0438,2605
0.1707,8052
1.7873,10712
1.5262,3592
0.2522,2367
0.1857,6952
4.385,7403
6.8254,12987
2.4045,8943
3.2067,11783
3.3437,13144
1.9918,5436
3.64,7763
1.1059,9080
2.2114,1947
1.669,13169
2.3116,13095
3.3563,7277
4.1395,5164
3.8289,8695
2.4787,465
2.8087,4701
0.9166,13278
1.3869999999999998,12678
0.2722,12565
0.537,6212
2.3824,7922
6.2312,9016
4.8753,8304
0.7678,5880
2.4605,13226
3.7442,9269
2.1767,2349
3.4313,2588
5.0027,8465
0.4849,5245
0.8896,2144
2.2464,1736
1.9674,13517
7.3277,8595
2.106,5381
3.0234,5865
3.2635,10596
1.7634,10622
0.7704,13485
0.9082,5538
2.3165,50
2.8252,11237
4.0951,4160
1.3177,9579
3.1205,11988
3.5465,2542
4.4992,4714
5.4432,33
2.6336,7210
2.2994,12598
1.2743,12593
1.2291,12161
2.2053,3691
3.6224,12411
3.3310000000000004,954
1.3181,4120
4.7066,10626
3.4192,5540
3.9905,6458
0.3516,12807
4.1508,2964
1.0361,4964
3.3445,5213
2.9960000000000004,9986
2.5082,1497
5.5526,8576
3.0389999999999997,4330
0.2506,11744
1.8687,5781
4.398,1034
0.3067,10116
4.0451,2706
1.8232,4348
4.0738,6556
3.1856,11026
1.5917,1631
1.1409,8531
1.2878,5222
0.5994,9126
1.5562,9816
3.3999,7765
2.3834,7199
3.4264,5860
1.5829,10873
2.9542,4397
1.1667,6731
3.1247,4559
3.1281,1600
3.5979,4298
2.4041,9238
3.4804,1520
1.6561,2756
4.8347,8549
2.3817,10339
2.5566,6987
4.2792,3801
1.0875,4749
2.1843,3951
1.7719999999999998,2280
2.7269,11041
2.4071,473
1.2896,3650
1.1163,13709
2.3333,10558
4.8814,2007
2.0493,6593
4.9502,1485
0.1343,2420
6.3827,7719
2.0423,1680
4.8612,9610
1.5759,2213
3.3315,4809
2.0767,8128
1.6911,10506
3.5876,9169
1.2226,10226
0.7729,4591
0.2777,5943
0.5670000000000001,13657
2.5676,9826
4.4392,12480
1.4566,8673
3.8421,8448
1.9431,9812
3.1456,11205
3.7167,8894
0.2063,13324
3.2536,974
1.0884,10437
6.8304,11112
2.7266,11996
0.4075,6920
3.0263,4453
4.7116,1257
1.1875,13836
1.6572,4073
2.6205,5279
0.429,13275
3.9322,6903
3.3306,3527
0.2278,12067
3.0225,12676
1.4776,11578
3.4589,1805
0.2051,7747
4.0663,11500
2.4623,7034
1.5303,8837
4.9619,9490
1.3203,5159
2.6921,4080
3.6081,8848
2.9093,5153
5.6023,10501
3.8462,6761
0.5377,4200
1.331,5372
2.8029,145
0.6677,11229
2.8389,13223
1.8219,4675
3.0336,7620
4.224,3377
3.2317,2785
1.3559,10566
4.931,2575
1.6818,10025
3.1196,4400
1.9834,6380
0.6658,7184
2.9207,8192
2.6851,6347
2.478,2352
1.7393,6460
1.7951,9514
0.1538,8212
3.7678,10971
2.9531,4140
0.8007,5118
0.8173,6090
0.2984,2177
3.3149,6191
2.5505,11748
2.9557,7871
2.2237,10830
1.0064,5188
4.4955,2304
1.8704,8406
3.0284,13011
0.9093,2435
3.4284,2686
1.5792,10397
4.3797,4503
0.8525,1885
3.5512,3889
0.4226,10755
3.1137,8365
2.7171,639
2.0513,1518
0.2761,4910
0.239,5953
0.7085,12806
1.0394,12187
1.8271,9771
3.9588,6698
1.6685,137
5.49,418
1.8642,13247
1.4349,10629
0.1013,2366
1.8516,8133
2.8502,491
3.6269,1000
5.6904,11108
0.7998,2630
1.8528,4369
0.8621,3078
3.0389,12239
4.6355,11673
1.1459,8198
5.0345,1297
1.1699,7748
5.5152,13516
1.5636,10063
2.1469,1187
1.4977,11481
2.0087,4795
2.1246,5020
2.4361,10826
7.3222,7001
1.1271,1210
4.0658,10393
1.9803,5477
4.2576,5635
6.1887,9121
3.9603,13548
5.5222,51
1.2695,1135
2.3956,1801
4.7093,41
3.8388,11998
0.4613,4481
3.8608,5200
2.7611,6456
3.7576,3138
1.4602,1908
0.10300000000000001,8015
5.1804,1574
4.7011,7874
1.5887,1828
1.5807,11703
1.8052,12944
2.8854,11080
2.5893,6496
0.8221,12976
1.1319,8430
2.1534,5644
1.5419999999999998,4165
3.2357,6718
3.8846,2290
2.3178,1490
4.6105,11193
2.8235,13578
4.849,4467
1.6886,5129
4.0216,4498
1.7104,7704
1.0375,3672
1.5719999999999998,4597
0.345,2619
0.6148,2341
